Group_name,Title,Doc,Text
WayV.txt,WayV.txt,"

WayV (Chinese: 威神V; pinyin: WēiShén V; Korean: 웨이션브이; an acronym for We are your Vision)[5] is a Chinese boy band and the fourth overall sub-unit of the South Korean boy band NCT,[6][7] managed by SM's Chinese sub-label, Label V. The group is currently composed of Kun, Ten, Winwin, Xiaojun, Hendery, and Yangyang; Lucas was part of the original lineup but departed in May 2023. The group debuted on January 17, 2019,[8] with the digital extended play (EP) The Vision.

WayV has earned accolades from both national and international award ceremonies, including Favorite Asian Artist at the 2020 Mnet Asian Music Awards and Best Dance Performance (Chinese) at the Asian Pop Music Awards for their 2021 single ""Kick Back"".[9][10]

Prior to joining SM Entertainment, some of the members were already involved in the entertainment industry. In 2011, Ten participated as a contestant in the Thai TV show Teen Superstar under the name TNT.[11] Xiaojun was a singing contestant on Zhejiang TV's survival program X-Fire in November 2015.[12]

In 2013, Ten was the first member to join the label through an SM Global audition in Bangkok, Thailand.[13][14] In 2015, Lucas was cast through an SM Global Audition in Hong Kong;[15] in July of the same year, Kun was cast in Beijing, China,[citation needed] and Winwin was street-cast at his school by an SM casting manager and passed the label's auditions.[citation needed] In February 2016, YangYang passed an audition in Taiwan.[citation needed] Hendery was street-cast in 2017, and Xiaojun was cast in 2018.[citation needed]

All seven members of WayV were originally part of SM Rookies,[16] a pre-debut team of trainees under SM Entertainment. In 2014, Ten alongside some of his co-members, appeared on the Mnet-produced Exo 90:2014, a show starring labelmates Exo, where they performed to K-pop songs from the 1990s. In April 2016, Kun sang with NCT U in the Chinese version of ""Without You"" and joined them for the song's promotional stages.[17][18] Winwin joined as dancer for NCT U's ""The 7th Sense"" [18] at their first live performance in China at the 16th Music Feng Yun Bang Awards[19] at the same month.

On January 28, 2016, SM founder and producer Lee Soo-man announced plans for a new boy group called NCT to be made up of several different units based in different cities around the world.[20]

Ten debuted with the first unit, the rotational NCT U, on April 9, 2016.[21] Although Kun sung the Chinese version of the NCT U song ""Without You"" in 2016, he was not considered a member until he and Lucas participated in NCT 2018, a project involving all members of NCT, and promotions of their album Empathy.[22][23][24] Winwin debuted as part of the second unit, the Seoul-based NCT 127, on July 10, 2016. On August 13, 2018, SM announced their plan to launch a China-based unit under the project name NCT China.[25]

The formation of WayV was announced through the group's official Weibo account on December 31.[26] The seven members were to include  four preexisting NCT members—Kun, Winwin, Ten and Lucas—along with three new members who had just been introduced through SM Rookies earlier that year—Hendery, Xiaojun, and Yangyang. The group was announced to be under SM Entertainment's new China-exclusive label, Label V.[27][7]

The group was confirmed to be a sub-unit of NCT, although they were not promoted as such until the announcement of NCT 2020.[28][29] Journalists have theorized that distancing WayV from the NCT label was a result of tense relations between China and South Korea.[28][30] Despite this, SM CEO Chris Lee acknowledged WayV as NCT's China-based unit since their formation.[6]

On January 17, 2019, WayV debuted with their first digital EP The Vision with a Chinese version of NCT 127's ""Regular"" as the lead single.[28] All three tracks of the EP placed within the top ten on Billboard World Digital Songs.[31] The group debuted at number four on the Billboard Social 50, the best debut on the chart since XXXTentacion in June 2018.[32]

WayV released their first EP Take Off with lead single with the same name on May 9.[33] The EP peaked at number seven on the Billboard World Albums Chart and charted at number one on iTunes album chart in 30 regions.[34][35] Meanwhile, the single debuted at number two on the QQ Music Weekly Popularity chart.[36]

On October 29, WayV released their second EP, Take Over the Moon, with the title track ""Moonwalk"".[37] Members Hendery and Yangyang participated in writing lyrics for the first time in the songs ""King of Hearts"" and ""We Go Nanana"". The group made their debut on the Billboard Heatseekers Albums and Korean Gaon Album Chart, ranking at number twenty-four and five, respectively.[38][39] The group had their first comeback stage for the album on MBC Music's Show Champion on October 30, marking their first performance in South Korea.[40] On November 5, the group released an English version of ""Love Talk"", which debuted and peaked at number three on the Billboard World Digital Song Sales.[41][42] The song also marked the group's first entry on QQ Music Weekly Digital Sales Chart, ranking at number two.[43] The repackaged version of the album, titled Take Over the Moon: Sequel, was released in 2020 and included the English version of ""Love Talk"" and the spoken track ""WayV.oice #1"" on the new track list.[44] The group subsequently went on a promotional tour in China, South Korea, and Thailand.[45]

In 2020, WayV was the second group from SM Entertainment to hold a live online concert, jointly organized by SM Entertainment and Naver as part of the world's first online-dedicated live concert series, Beyond LIVE. The live concert, which was WayV first-ever concert and titled WayV – Beyond the Vision, was held on May 3.[46] The group performed songs from their prior albums, as well as a mashup of ""Turn Back Time"" and ""Bad Alive"", two tracks on their first studio album Awaken the World that was set for release five weeks later on June 9, 2020.[47][48]

Awaken the World was preceded by an online game designed for smartphones, challenging players to unlock teaser images of the individual members. Additionally, individual video teasers of the members were released across different platforms.[49][50] Both the album's physical edition and the music video of its lead single ""Turn Back Time"" were released following a delay to remove potential issues with the outfits used in its promotional visual content.[51][52][53] Upon its release, WayV earned their first top-three entry on Tencent Music's UNI Chart (previously known as Yo! Bang) and the Gaon Album Chart.[54][55] The album also peaked at number nine on the Billboard World Albums chart, while ""Turn Back Time"" ranked at number twelve on the World Digital Song Sales chart.[56][57] Awaken the World became the group's first release to chart on Japanese music charts, appearing on both Billboard Japan Hot Albums and Oricon Weekly Albums Chart.[58][59] Subsequently, the group released a Korean version of ""Turn Back Time"" digitally with an accompanied similar music video.[60] On July 29, an English version of the track ""Bad Alive"" was released as a digital single.[61] The single ranked at number one on QQ Music's Daily Digital Sales chart and earned Gold certification within hours of its release.[62][63] It peaked at number six on the platform's weekly chart.[64]

WayV participated in NCT's project NCT 2020, which included members of WayV,[65] the other NCT subunits, and two new members. The group released their album in two parts, with NCT 2020 Resonance Pt. 1 released in October and NCT 2020 Resonance Pt. 2 in November, marking WayV's first official promotion as an NCT subunit and Xiaojun, Hendery, and Yangyang's official induction as NCT members.[29] For the album, WayV recorded the song ""月之迷 (Nectar)"", which debuted at number twelve on the UNI Chart.[66][67] By the end of the year, WayV received international awards from Mnet Asian Music Awards and Asia Artist Awards[68][69] and ranked third on the UNI Chart Top 10 Groups of 2020 based on their achievements on the local chart.[70]

On March 10, 2021, WayV released their third EP, Kick Back, with the lead single of the same name.[71] It would also be the final NCT album to feature Lucas due to his hiatus and eventual departure in 2023.[72] Members Winwin and Lucas were absent during the promotion of the album given they were undergoing quarantine in China for solo schedules.[73] The album became the group's first number one album on the Gaon Album Chart and eventually earned the group their first certification for selling more than 250,000 copies in South Korea.[74][75] On June 23, WayV released a new song ""Everytime"" as part of the soundtrack album for Chinese drama Falling Into Your Smile.[76][77]

WayV members participated in the promotion of NCT's third studio album Universe, released on December 14, 2021.[78] The group recorded the English song ""Miracle"" for the album.[79] Lucas and Winwin did not participate in the album, after Lucas had been suspended from any promotional activities due to cheating and gaslighting controversy,[80][81] and Winwin had established a personal studio in China.[82]

WayV announced to release their fourth EP, Phantom, on December 9, 2022.[83] The group later delayed the release to December 28 following the passing of former president of China Jiang Zemin.[84] Released almost two years from their previous EP, Phantom marks the group's first album release as a sextet.[81][85] To support the album, WayV embarked on an eponymous global fanmeeting tour, starting with two shows in Seoul on February 11.[86] WayV subsequently held their first solo event in Japan titled ""The First Vision"" at Pia Arena MM in Kanagawa on May 6–7, 2023.[87] Three days later, SM Entertainment announced that Lucas would be departing from NCT and WayV to pursue his individual endeavors.[88][89] In August to September 2023, WayV joined NCT in their three-day stadium concerts in South Korea and Japan, titled NCT Nation: To The World.[90]

WayV released their second studio album, On My Youth, on November 1, 2023.[91]

In June 2021, SM Entertainment formed the group's first sub-unit, WayV – Kun & Xiaojun. The sub-unit debuted by releasing a pop-ballad single album titled ""Back to You"".[99] In August 17, the second sub-unit, WayV – Ten & Yangyang, debuted with the hip-hop single ""Low Low"".[100] A third sub-unit, WayV – Lucas & Hendery, was scheduled to debut with a digital single titled ""Jalapeño"" on August 25, although the project was canceled due to controversy surrounding Lucas' private life.[101]

WayV has endorsed and collaborated with multiple brands, including Skechers,[102] Carslan,[103] Cigalong Beauty,[104] and Maeil Barista Rules.[105]

On July 23, 2020, WayV donated through the China Social Welfare Foundation's charity project to help victims and front-line flood relief workers in Jiangxi and Hunan.[106]

In the group's interview, WayV stated their musical influences range from Jay Chou to Rihanna, Michael Jackson, Travis Scott, Kendrick Lamar, and Justin Bieber. They also draw inspiration from their labelmates at SM Entertainment, such as Taemin from Shinee for Ten and Exo for Kun and Winwin.[107]

Tours

One-off concerts

Concert participation

","

wayv (chinese: 威神v; pinyin: wēishén v; korean: 웨이션브이; an acronym for we are your vision)[5] is a chinese boy band and the fourth overall sub-unit of the south korean boy band nct,[6][7] managed by sm's chinese sub-label, label v. the group is currently composed of kun, ten, winwin, xiaojun, hendery, and yangyang; lucas was part of the original lineup but departed in may 2023. the group debuted on january 17, 2019,[8] with the digital extended play (ep) the vision.

wayv has earned accolades from both national and international award ceremonies, including favorite asian artist at the 2020 mnet asian music awards and best dance performance (chinese) at the asian pop music awards for their 2021 single ""kick back"".[9][10]

prior to joining sm entertainment, some of the members were already involved in the entertainment industry. in 2011, ten participated as a contestant in the thai tv show teen superstar under the name tnt.[11] xiaojun was a singing contestant on zhejiang tv's survival program x-fire in november 2015.[12]

in 2013, ten was the first member to join the label through an sm global audition in bangkok, thailand.[13][14] in 2015, lucas was cast through an sm global audition in hong kong;[15] in july of the same year, kun was cast in beijing, china,[citation needed] and winwin was street-cast at his school by an sm casting manager and passed the label's auditions.[citation needed] in february 2016, yangyang passed an audition in taiwan.[citation needed] hendery was street-cast in 2017, and xiaojun was cast in 2018.[citation needed]

all seven members of wayv were originally part of sm rookies,[16] a pre-debut team of trainees under sm entertainment. in 2014, ten alongside some of his co-members, appeared on the mnet-produced exo 90:2014, a show starring labelmates exo, where they performed to k-pop songs from the 1990s. in april 2016, kun sang with nct u in the chinese version of ""without you"" and joined them for the song's promotional stages.[17][18] winwin joined as dancer for nct u's ""the 7th sense"" [18] at their first live performance in china at the 16th music feng yun bang awards[19] at the same month.

on january 28, 2016, sm founder and producer lee soo-man announced plans for a new boy group called nct to be made up of several different units based in different cities around the world.[20]

ten debuted with the first unit, the rotational nct u, on april 9, 2016.[21] although kun sung the chinese version of the nct u song ""without you"" in 2016, he was not considered a member until he and lucas participated in nct 2018, a project involving all members of nct, and promotions of their album empathy.[22][23][24] winwin debuted as part of the second unit, the seoul-based nct 127, on july 10, 2016. on august 13, 2018, sm announced their plan to launch a china-based unit under the project name nct china.[25]

the formation of wayv was announced through the group's official weibo account on december 31.[26] the seven members were to include  four preexisting nct members—kun, winwin, ten and lucas—along with three new members who had just been introduced through sm rookies earlier that year—hendery, xiaojun, and yangyang. the group was announced to be under sm entertainment's new china-exclusive label, label v.[27][7]

the group was confirmed to be a sub-unit of nct, although they were not promoted as such until the announcement of nct 2020.[28][29] journalists have theorized that distancing wayv from the nct label was a result of tense relations between china and south korea.[28][30] despite this, sm ceo chris lee acknowledged wayv as nct's china-based unit since their formation.[6]

on january 17, 2019, wayv debuted with their first digital ep the vision with a chinese version of nct 127's ""regular"" as the lead single.[28] all three tracks of the ep placed within the top ten on billboard world digital songs.[31] the group debuted at number four on the billboard social 50, the best debut on the chart since xxxtentacion in june 2018.[32]

wayv released their first ep take off with lead single with the same name on may 9.[33] the ep peaked at number seven on the billboard world albums chart and charted at number one on itunes album chart in 30 regions.[34][35] meanwhile, the single debuted at number two on the qq music weekly popularity chart.[36]

on october 29, wayv released their second ep, take over the moon, with the title track ""moonwalk"".[37] members hendery and yangyang participated in writing lyrics for the first time in the songs ""king of hearts"" and ""we go nanana"". the group made their debut on the billboard heatseekers albums and korean gaon album chart, ranking at number twenty-four and five, respectively.[38][39] the group had their first comeback stage for the album on mbc music's show champion on october 30, marking their first performance in south korea.[40] on november 5, the group released an english version of ""love talk"", which debuted and peaked at number three on the billboard world digital song sales.[41][42] the song also marked the group's first entry on qq music weekly digital sales chart, ranking at number two.[43] the repackaged version of the album, titled take over the moon: sequel, was released in 2020 and included the english version of ""love talk"" and the spoken track ""wayv.oice #1"" on the new track list.[44] the group subsequently went on a promotional tour in china, south korea, and thailand.[45]

in 2020, wayv was the second group from sm entertainment to hold a live online concert, jointly organized by sm entertainment and naver as part of the world's first online-dedicated live concert series, beyond live. the live concert, which was wayv first-ever concert and titled wayv – beyond the vision, was held on may 3.[46] the group performed songs from their prior albums, as well as a mashup of ""turn back time"" and ""bad alive"", two tracks on their first studio album awaken the world that was set for release five weeks later on june 9, 2020.[47][48]

awaken the world was preceded by an online game designed for smartphones, challenging players to unlock teaser images of the individual members. additionally, individual video teasers of the members were released across different platforms.[49][50] both the album's physical edition and the music video of its lead single ""turn back time"" were released following a delay to remove potential issues with the outfits used in its promotional visual content.[51][52][53] upon its release, wayv earned their first top-three entry on tencent music's uni chart (previously known as yo! bang) and the gaon album chart.[54][55] the album also peaked at number nine on the billboard world albums chart, while ""turn back time"" ranked at number twelve on the world digital song sales chart.[56][57] awaken the world became the group's first release to chart on japanese music charts, appearing on both billboard japan hot albums and oricon weekly albums chart.[58][59] subsequently, the group released a korean version of ""turn back time"" digitally with an accompanied similar music video.[60] on july 29, an english version of the track ""bad alive"" was released as a digital single.[61] the single ranked at number one on qq music's daily digital sales chart and earned gold certification within hours of its release.[62][63] it peaked at number six on the platform's weekly chart.[64]

wayv participated in nct's project nct 2020, which included members of wayv,[65] the other nct subunits, and two new members. the group released their album in two parts, with nct 2020 resonance pt. 1 released in october and nct 2020 resonance pt. 2 in november, marking wayv's first official promotion as an nct subunit and xiaojun, hendery, and yangyang's official induction as nct members.[29] for the album, wayv recorded the song ""月之迷 (nectar)"", which debuted at number twelve on the uni chart.[66][67] by the end of the year, wayv received international awards from mnet asian music awards and asia artist awards[68][69] and ranked third on the uni chart top 10 groups of 2020 based on their achievements on the local chart.[70]

on march 10, 2021, wayv released their third ep, kick back, with the lead single of the same name.[71] it would also be the final nct album to feature lucas due to his hiatus and eventual departure in 2023.[72] members winwin and lucas were absent during the promotion of the album given they were undergoing quarantine in china for solo schedules.[73] the album became the group's first number one album on the gaon album chart and eventually earned the group their first certification for selling more than 250,000 copies in south korea.[74][75] on june 23, wayv released a new song ""everytime"" as part of the soundtrack album for chinese drama falling into your smile.[76][77]

wayv members participated in the promotion of nct's third studio album universe, released on december 14, 2021.[78] the group recorded the english song ""miracle"" for the album.[79] lucas and winwin did not participate in the album, after lucas had been suspended from any promotional activities due to cheating and gaslighting controversy,[80][81] and winwin had established a personal studio in china.[82]

wayv announced to release their fourth ep, phantom, on december 9, 2022.[83] the group later delayed the release to december 28 following the passing of former president of china jiang zemin.[84] released almost two years from their previous ep, phantom marks the group's first album release as a sextet.[81][85] to support the album, wayv embarked on an eponymous global fanmeeting tour, starting with two shows in seoul on february 11.[86] wayv subsequently held their first solo event in japan titled ""the first vision"" at pia arena mm in kanagawa on may 6–7, 2023.[87] three days later, sm entertainment announced that lucas would be departing from nct and wayv to pursue his individual endeavors.[88][89] in august to september 2023, wayv joined nct in their three-day stadium concerts in south korea and japan, titled nct nation: to the world.[90]

wayv released their second studio album, on my youth, on november 1, 2023.[91]

in june 2021, sm entertainment formed the group's first sub-unit, wayv – kun & xiaojun. the sub-unit debuted by releasing a pop-ballad single album titled ""back to you"".[99] in august 17, the second sub-unit, wayv – ten & yangyang, debuted with the hip-hop single ""low low"".[100] a third sub-unit, wayv – lucas & hendery, was scheduled to debut with a digital single titled ""jalapeño"" on august 25, although the project was canceled due to controversy surrounding lucas' private life.[101]

wayv has endorsed and collaborated with multiple brands, including skechers,[102] carslan,[103] cigalong beauty,[104] and maeil barista rules.[105]

on july 23, 2020, wayv donated through the china social welfare foundation's charity project to help victims and front-line flood relief workers in jiangxi and hunan.[106]

in the group's interview, wayv stated their musical influences range from jay chou to rihanna, michael jackson, travis scott, kendrick lamar, and justin bieber. they also draw inspiration from their labelmates at sm entertainment, such as taemin from shinee for ten and exo for kun and winwin.[107]

tours

one-off concerts

concert participation

"
